name,vocabulary,doi,ModellingCenter,Project,Experiment,GCM,RCM,classObs,Run,resX.atmos,resY.atmos,SoftwareVersion,SimulationDomain,xmin.atmos,xmax.atmos,ymin.atmos,ymax.atmos,meanpr,tas,TN,TX,wind,prsn,TXx,TNn,Rx1day,Rx5day,CDD,spi6,tx35,tx35isimip,tx40,tx40isimip,hdd,fd,fdisimip,cd,pr_version,tas_version,tasmax_version,tasmin_version,sfcWind_version
SAM-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp45_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP45,CSIRO-Mk3-6-0,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_CSIRO-QCCCE-CSIRO-Mk3-6-0_rcp85_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP85,CSIRO-Mk3-6-0,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_ICHEC-EC-EARTH_historical_r12i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,Historical,EC-EARTH,RCA4,NA,r12i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140225,v20140225,v20140225,v20140225,v20140225
SAM-44_ICHEC-EC-EARTH_rcp26_r12i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP26,EC-EARTH,RCA4,NA,r12i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20150521,v20150521,v20150521,v20150521,v20150521
SAM-44_ICHEC-EC-EARTH_rcp45_r12i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP45,EC-EARTH,RCA4,NA,r12i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140225,v20140225,v20140225,v20140225,v20140225
SAM-44_ICHEC-EC-EARTH_rcp85_r12i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP85,EC-EARTH,RCA4,NA,r12i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20140225,v20140225,v20140225,v20140225,v20140225
SAM-44_IPSL-IPSL-CM5A-MR_historical_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,Historical,IPSL-CM5A-MR,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_IPSL-IPSL-CM5A-MR_rcp45_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP45,IPSL-CM5A-MR,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_IPSL-IPSL-CM5A-MR_rcp85_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP85,IPSL-CM5A-MR,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_MIROC-MIROC5_historical_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,Historical,MIROC5,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_MIROC-MIROC5_rcp26_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP26,MIROC5,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_MIROC-MIROC5_rcp45_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP45,MIROC5,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_MIROC-MIROC5_rcp85_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP85,MIROC5,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_MOHC-HadGEM2-ES_historical_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,Historical,HADGEM2-ES,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_MOHC-HadGEM2-ES_rcp26_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP26,HADGEM2-ES,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_MOHC-HadGEM2-ES_rcp45_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP45,HADGEM2-ES,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_MOHC-HadGEM2-ES_rcp85_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP85,HADGEM2-ES,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_MPI-M-MPI-ESM-LR_historical_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,Historical,MPI-ESM-LR,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20150521,v20150521,v20150521,v20150521,v20150521
SAM-44_MPI-M-MPI-ESM-LR_rcp26_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP26,MPI-ESM-LR,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20150521,v20150521,v20150521,v20150521,v20150521
SAM-44_MPI-M-MPI-ESM-LR_rcp45_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP45,MPI-ESM-LR,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20150521,v20150521,v20150521,v20150521,v20150521
SAM-44_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP85,MPI-ESM-LR,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20150521,v20150521,v20150521,v20150521,v20150521
SAM-44_NCC-NorESM1-M_historical_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,Historical,NORESM1-M,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_NCC-NorESM1-M_rcp26_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP26,NORESM1-M,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_NCC-NorESM1-M_rcp45_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP45,NORESM1-M,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_NCC-NorESM1-M_rcp85_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP85,NORESM1-M,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_NOAA-GFDL-GFDL-ESM2M_historical_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,Historical,GFDL-ESM2M,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_NOAA-GFDL-GFDL-ESM2M_rcp45_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP45,GFDL-ESM2M,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_NOAA-GFDL-GFDL-ESM2M_rcp85_r1i1p1_SMHI-RCA4_v3,ipcc,NA,SMHI,CORDEX-SAM,RCP85,GFDL-ESM2M,RCA4,NA,r1i1p1,0.44,0.44,v3,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170705,v20170705,v20170705,v20170705,v20170705
SAM-44_CCCma-CanESM2_historical_r1i1p1_UCAN-WRF341I_v2,ipcc,NA,UCAN,CORDEX-SAM,Historical,CANESM2,WRF341I,NA,r1i1p1,0.44,0.44,v2,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20161020,v20161020,v20161020,v20161020,v20161020
SAM-44_CCCma-CanESM2_rcp45_r1i1p1_UCAN-WRF341I_v2,ipcc,NA,UCAN,CORDEX-SAM,RCP45,CANESM2,WRF341I,NA,r1i1p1,0.44,0.44,v2,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20161020,v20161020,v20161020,v20161020,v20161020
SAM-44_CCCma-CanESM2_rcp85_r1i1p1_UCAN-WRF341I_v2,ipcc,NA,UCAN,CORDEX-SAM,RCP85,CANESM2,WRF341I,NA,r1i1p1,0.44,0.44,v2,SAM-44,-105.7,-16.6,-57.7,18.9,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191223,v20191223,v20191223,v20191223,v20191223
CORDEX-SEA-22_MOHC-HadGEM2-ES_historical_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-SEA,Historical,HADGEM2-ES,REMO2015,NA,r1i1p1,0.22,0.22,v1,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191015,v20191015,v20191015,v20191015,v20191015
CORDEX-SEA-22_MOHC-HadGEM2-ES_rcp26_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-SEA,RCP26,HADGEM2-ES,REMO2015,NA,r1i1p1,0.22,0.22,v1,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191025,v20191025,v20191025,v20191025,v20191025
CORDEX-SEA-22_MOHC-HadGEM2-ES_rcp85_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-SEA,RCP85,HADGEM2-ES,REMO2015,NA,r1i1p1,0.22,0.22,v1,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191029,v20191029,v20191029,v20191029,v20191029
CORDEX-SEA-22_MPI-M-MPI-ESM-LR_historical_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-SEA,Historical,MPI-ESM-LR,REMO2015,NA,r1i1p1,0.22,0.22,v1,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191015,v20191015,v20191015,v20191015,v20191015
CORDEX-SEA-22_MPI-M-MPI-ESM-LR_rcp26_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-SEA,RCP26,MPI-ESM-LR,REMO2015,NA,r1i1p1,0.22,0.22,v1,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191025,v20191025,v20191025,v20191025,v20191025
CORDEX-SEA-22_MPI-M-MPI-ESM-LR_rcp85_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-SEA,RCP85,MPI-ESM-LR,REMO2015,NA,r1i1p1,0.22,0.22,v1,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191029,v20191029,v20191029,v20191029,v20191029
CORDEX-SEA-22_NCC-NorESM1-M_historical_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-SEA,Historical,NORESM1-M,REMO2015,NA,r1i1p1,0.22,0.22,v1,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191015,v20191015,v20191015,v20191015,v20191015
CORDEX-SEA-22_NCC-NorESM1-M_rcp26_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-SEA,RCP26,NORESM1-M,REMO2015,NA,r1i1p1,0.22,0.22,v1,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191025,v20191025,v20191025,v20191025,v20191025
CORDEX-SEA-22_NCC-NorESM1-M_rcp85_r1i1p1_GERICS-REMO2015_v1,ipcc,NA,GERICS,CORDEX-SEA,RCP85,NORESM1-M,REMO2015,NA,r1i1p1,0.22,0.22,v1,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20191029,v20191029,v20191029,v20191029,v20191029
CORDEX-SEA-22_MOHC-HadGEM2-ES_historical_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-SEA,Historical,HADGEM2-ES,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-SEA-22_MOHC-HadGEM2-ES_rcp26_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-SEA,RCP26,HADGEM2-ES,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-SEA-22_MOHC-HadGEM2-ES_rcp85_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-SEA,RCP85,HADGEM2-ES,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-SEA-22_MPI-M-MPI-ESM-MR_historical_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-SEA,Historical,MPI-ESM-MR,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-SEA-22_MPI-M-MPI-ESM-MR_rcp26_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-SEA,RCP26,MPI-ESM-MR,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-SEA-22_MPI-M-MPI-ESM-MR_rcp85_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-SEA,RCP85,MPI-ESM-MR,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-SEA-22_NCC-NorESM1-M_historical_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-SEA,Historical,NORESM1-M,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-SEA-22_NCC-NorESM1-M_rcp26_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-SEA,RCP26,NORESM1-M,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-SEA-22_NCC-NorESM1-M_rcp85_r1i1p1_ICTP-RegCM4-7_v0,ipcc,NA,ICTP,CORDEX-SEA,RCP85,NORESM1-M,RegCM4-7,NA,r1i1p1,0.22,0.22,v0,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20190502,v20190502,v20190502,v20190502,v20190502
CORDEX-SEA-22_CNRM-CM5_historical_r1i1p1_RU-CORE-RegCM4-3_v4,ipcc,NA,RU-CORE,CORDEX-SEA,Historical,CNRM-CM5,RegCM4-3,NA,r1i1p1,0.22,0.22,v4,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,0,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v202006,v202006,v202006,v202006,NA
CORDEX-SEA-22_CNRM-CM5_rcp45_r1i1p1_RU-CORE-RegCM4-3_v4,ipcc,NA,RU-CORE,CORDEX-SEA,RCP45,CNRM-CM5,RegCM4-3,NA,r1i1p1,0.22,0.22,v4,SEA-22,89.3,147.3,14.5,27.7,1,0,0,0,0,NA,0,0,1,1,1,1,0,NA,0,NA,0,0,NA,NA,v202006,NA,NA,NA,NA
CORDEX-SEA-22_ICHEC-EC-EARTH_historical_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,RU-CORE,CORDEX-SEA,Historical,EC-EARTH,RegCM4-3,NA,r1i1p1,0.22,0.22,v4,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170912,v20170912,v20170912,v20170912,v20170912
CORDEX-SEA-22_ICHEC-EC-EARTH_rcp45_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,RU-CORE,CORDEX-SEA,RCP45,EC-EARTH,RegCM4-3,NA,r1i1p1,0.22,0.22,v4,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170912,v20170912,v20170912,v20170912,v20170912
CORDEX-SEA-22_ICHEC-EC-EARTH_rcp85_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,RU-CORE,CORDEX-SEA,RCP85,EC-EARTH,RegCM4-3,NA,r1i1p1,0.22,0.22,v4,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170912,v20170912,v20170912,v20170912,v20170912
CORDEX-SEA-22_IPSL-IPSL-CM5A-LR_historical_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,RU-CORE,CORDEX-SEA,Historical,IPSL-CM5A-LR,RegCM4-3,NA,r1i1p1,0.22,0.22,v4,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20171212,v20171212,v20171212,v20171212,v20171212
CORDEX-SEA-22_IPSL-IPSL-CM5A-LR_rcp45_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,RU-CORE,CORDEX-SEA,RCP45,IPSL-CM5A-LR,RegCM4-3,NA,r1i1p1,0.22,0.22,v4,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20171212,v20171212,v20171212,v20171212,v20171212
CORDEX-SEA-22_IPSL-IPSL-CM5A-LR_rcp85_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,RU-CORE,CORDEX-SEA,RCP85,IPSL-CM5A-LR,RegCM4-3,NA,r1i1p1,0.22,0.22,v4,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20171212,v20171212,v20171212,v20171212,v20171212
CORDEX-SEA-22_MOHC-HadGEM2-ES_historical_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,RU-CORE,CORDEX-SEA,Historical,HADGEM2-ES,RegCM4-3,NA,r1i1p1,0.22,0.22,v4,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,0,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v202006,v202006,v202006,v202006,NA
CORDEX-SEA-22_MOHC-HadGEM2-ES_rcp45_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,RU-CORE,CORDEX-SEA,RCP45,HADGEM2-ES,RegCM4-3,NA,r1i1p1,0.22,0.22,v4,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,0,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v202006,v202006,v202006,v202006,NA
CORDEX-SEA-22_MOHC-HadGEM2-ES_rcp85_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,RU-CORE,CORDEX-SEA,RCP85,HADGEM2-ES,RegCM4-3,NA,r1i1p1,0.22,0.22,v4,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,0,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v202006,v202006,v202006,v202006,NA
CORDEX-SEA-22_MPI-M-MPI-ESM-MR_historical_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,RU-CORE,CORDEX-SEA,Historical,MPI-ESM-MR,RegCM4-3,NA,r1i1p1,0.22,0.22,v4,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170912,v20170912,v20170912,v20170912,v20170912
CORDEX-SEA-22_MPI-M-MPI-ESM-MR_rcp45_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,RU-CORE,CORDEX-SEA,RCP45,MPI-ESM-MR,RegCM4-3,NA,r1i1p1,0.22,0.22,v4,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170912,v20170912,v20170912,v20170912,v20170912
CORDEX-SEA-22_MPI-M-MPI-ESM-MR_rcp85_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,RU-CORE,CORDEX-SEA,RCP85,MPI-ESM-MR,RegCM4-3,NA,r1i1p1,0.22,0.22,v4,SEA-22,89.3,147.3,14.5,27.7,1,1,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,v20170912,v20170912,v20170912,v20170912,v20170912
CORDEX-SEA-22_NOAA-GFDL-GFDL-ESM2M_historical_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,RU-CORE,CORDEX-SEA,Historical,GFDL-ESM2M,RegCM4-3,NA,r1i1p1,0.22,0.22,v4,SEA-22,89.3,147.3,14.5,27.7,1,0,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,0,1,NA,NA,v20180719,NA,v20180719,v20180719,v20180719
CORDEX-SEA-22_NOAA-GFDL-GFDL-ESM2M_rcp45_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,RU-CORE,CORDEX-SEA,RCP45,GFDL-ESM2M,RegCM4-3,NA,r1i1p1,0.22,0.22,v4,SEA-22,89.3,147.3,14.5,27.7,1,0,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,0,1,NA,NA,v20180719,NA,v20180719,v20180719,v20180719
CORDEX-SEA-22_NOAA-GFDL-GFDL-ESM2M_rcp85_r1i1p1_ICTP-RegCM4-3_v4,ipcc,NA,RU-CORE,CORDEX-SEA,RCP85,GFDL-ESM2M,RegCM4-3,NA,r1i1p1,0.22,0.22,v4,SEA-22,89.3,147.3,14.5,27.7,1,0,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,0,1,NA,NA,v20180719,NA,v20180719,v20180719,v20180719
